game_id,season,seat_section,pricing_window,section_capacity,inventory_remaining,inventory_remaining_pct,current_sell_through_rate,base_ticket_price,current_ticket_price,tickets_sold_pct,sold_tickets,final_sell_through_rate,realized_revenue,revenue,promotion_flag
S2025_G072,2025,Upper Sideline,7_days_out,3600,2030,0.5639,0.4361,70.15,70.13,0.436,1570,0.753,190007.11,110106.57,0
S2025_G072,2025,Upper Sideline,2_days_out,3600,1367,0.3797,0.6203,70.15,71.34,0.62,2233,0.753,193298.33,159303.05,0
S2025_G072,2025,Upper Sideline,day_of_game,3600,1164,0.3233,0.6767,70.15,72.39,0.677,2436,0.753,196142.03,176339.62,0
S2025_G072,2025,Upper Center,30_days_out,2600,2367,0.9104,0.0896,82.03,80.03,0.09,233,0.536,111436.72,18634.76,0
S2025_G072,2025,Upper Center,14_days_out,2600,2005,0.7712,0.2288,82.03,79.36,0.229,595,0.536,110504.73,47217.85,0
S2025_G072,2025,Upper Center,7_days_out,2600,1708,0.6569,0.3433,82.03,83.51,0.343,892,0.536,116283.67,74529.74,0
S2025_G072,2025,Upper Center,2_days_out,2600,1396,0.5369,0.463,82.03,77.28,0.463,1204,0.536,107611.8,93024.45,0
S2025_G072,2025,Upper Center,day_of_game,2600,1393,0.5358,0.4644,82.03,77.98,0.464,1207,0.536,108588.34,94161.6,0
S2025_G072,2025,Lower Corner,30_days_out,2100,1880,0.8952,0.1046,109.98,106.93,0.105,220,0.642,144142.4,23493.63,0
S2025_G072,2025,Lower Corner,14_days_out,2100,1447,0.689,0.3107,109.98,108.67,0.311,653,0.642,146484.32,70908.4,0
S2025_G072,2025,Lower Corner,7_days_out,2100,1252,0.5962,0.4037,109.98,103.26,0.404,848,0.642,139202.77,87540.07,0
S2025_G072,2025,Lower Corner,2_days_out,2100,1005,0.4786,0.5215,109.98,115.06,0.522,1095,0.642,155107.12,126014.35,0
S2025_G072,2025,Lower Corner,day_of_game,2100,797,0.3795,0.6206,109.98,109.16,0.621,1303,0.642,147146.01,142255.34,0
S2025_G072,2025,Lower Sideline,30_days_out,1900,1576,0.8295,0.1706,155.08,153.42,0.171,324,0.474,138237.35,49740.28,0
S2025_G072,2025,Lower Sideline,14_days_out,1900,1473,0.7753,0.2248,155.08,164.0,0.225,427,0.474,147765.28,70043.4,0
S2025_G072,2025,Lower Sideline,7_days_out,1900,1209,0.6363,0.3635,155.08,152.65,0.363,691,0.474,137542.06,105424.45,0
S2025_G072,2025,Lower Sideline,2_days_out,1900,1172,0.6168,0.3833,155.08,155.87,0.383,728,0.474,140440.45,113522.87,0
S2025_G072,2025,Lower Sideline,day_of_game,1900,1101,0.5795,0.4203,155.08,154.29,0.42,799,0.474,139018.16,123214.05,0
S2025_G072,2025,Lower Center,30_days_out,1200,1027,0.8558,0.1445,216.33,221.89,0.144,173,0.614,163439.24,38466.69,0
S2025_G072,2025,Lower Center,14_days_out,1200,901,0.7508,0.2494,216.33,208.44,0.249,299,0.614,153532.39,62372.05,0
S2025_G072,2025,Lower Center,7_days_out,1200,701,0.5842,0.4159,216.33,225.41,0.416,499,0.614,166035.87,112500.96,0
S2025_G072,2025,Lower Center,2_days_out,1200,582,0.485,0.5153,216.33,224.48,0.515,618,0.614,165350.43,138796.75,0
S2025_G072,2025,Lower Center,day_of_game,1200,535,0.4458,0.5546,216.33,224.18,0.555,665,0.614,165130.04,149184.42,0
S2025_G072,2025,Club Level,30_days_out,950,825,0.8684,0.1314,275.44,288.63,0.131,125,0.736,201944.9,36019.57,0
S2025_G072,2025,Club Level,14_days_out,950,643,0.6768,0.323,275.44,291.54,0.323,307,0.736,203976.23,89445.29,0
S2025_G072,2025,Club Level,7_days_out,950,528,0.5558,0.4446,275.44,298.04,0.445,422,0.736,208523.5,125890.87,0
S2025_G072,2025,Club Level,2_days_out,950,411,0.4326,0.5676,275.44,286.01,0.568,539,0.736,200111.8,154217.5,0
S2025_G072,2025,Club Level,day_of_game,950,258,0.2716,0.7283,275.44,291.37,0.728,692,0.736,203856.13,201598.19,0
S2025_G072,2025,Suite,30_days_out,350,318,0.9086,0.0906,478.12,494.2,0.091,32,0.428,73984.23,15672.96,0
S2025_G072,2025,Suite,14_days_out,350,282,0.8057,0.1945,478.12,491.02,0.194,68,0.428,73507.32,33417.71,0
S2025_G072,2025,Suite,7_days_out,350,240,0.6857,0.314,478.12,463.92,0.314,110,0.428,69450.36,50983.05,0
S2025_G072,2025,Suite,2_days_out,350,228,0.6514,0.3491,478.12,468.46,0.349,122,0.428,70131.15,57240.81,0
S2025_G072,2025,Suite,day_of_game,350,196,0.56,0.4398,478.12,463.79,0.44,154,0.428,69430.99,71384.26,0
S2025_G072,2025,Courtside/Premium,30_days_out,180,155,0.8611,0.1411,650.89,653.35,0.141,25,0.688,80903.49,16589.56,0
S2025_G072,2025,Courtside/Premium,14_days_out,180,124,0.6889,0.31,650.89,657.87,0.31,56,0.688,81462.2,36703.55,0
S2025_G072,2025,Courtside/Premium,7_days_out,180,99,0.55,0.4517,650.89,660.76,0.452,81,0.688,81820.23,53720.51,0
S2025_G072,2025,Courtside/Premium,2_days_out,180,87,0.4833,0.5167,650.89,619.63,0.517,93,0.688,76728.01,57626.42,0
S2025_G072,2025,Courtside/Premium,day_of_game,180,64,0.3556,0.6468,650.89,716.98,0.647,116,0.688,88782.59,83469.01,0
S2025_G072,2025,Standing Room,30_days_out,1400,1075,0.7679,0.2322,42.29,42.98,0.232,325,0.731,43962.99,13970.75,0
S2025_G072,2025,Standing Room,14_days_out,1400,823,0.5879,0.4119,42.29,44.8,0.412,577,0.731,45827.71,25834.47,0
S2025_G072,2025,Standing Room,7_days_out,1400,737,0.5264,0.4735,42.29,41.36,0.474,663,0.731,42311.04,27418.94,0
S2025_G072,2025,Standing Room,2_days_out,1400,621,0.4436,0.5565,42.29,44.42,0.556,779,0.731,45436.97,34604.35,0
S2025_G072,2025,Standing Room,day_of_game,1400,481,0.3436,0.6567,42.29,42.36,0.657,919,0.731,43337.66,38947.49,0
S2025_G073,2025,Upper Baseline,30_days_out,4200,3321,0.7907,0.2093,56.59,56.75,0.209,879,0.929,221305.38,49881.67,0
S2025_G073,2025,Upper Baseline,14_days_out,4200,2341,0.5574,0.4425,56.59,54.54,0.443,1859,0.929,212679.39,101360.91,0
S2025_G073,2025,Upper Baseline,7_days_out,4200,1744,0.4152,0.5847,56.59,59.15,0.585,2456,0.929,230685.44,145273.7,0
S2025_G073,2025,Upper Baseline,2_days_out,4200,959,0.2283,0.7717,56.59,59.02,0.772,3241,0.929,230148.52,191278.4,0
S2025_G073,2025,Upper Baseline,day_of_game,4200,730,0.1738,0.8262,56.59,58.95,0.826,3470,0.929,229901.67,204564.77,0
S2025_G073,2025,Upper Sideline,30_days_out,3600,3099,0.8608,0.1391,67.52,66.97,0.139,501,0.732,176505.79,33547.1,0
S2025_G073,2025,Upper Sideline,14_days_out,3600,2449,0.6803,0.3197,67.52,68.18,0.32,1151,0.732,179686.42,78454.96,0
S2025_G073,2025,Upper Sideline,7_days_out,3600,1891,0.5253,0.4747,67.52,68.61,0.475,1709,0.732,180814.88,117250.94,0
S2025_G073,2025,Upper Sideline,2_days_out,3600,1527,0.4242,0.5757,67.52,70.97,0.576,2073,0.732,187044.76,147094.5,0
S2025_G073,2025,Upper Sideline,day_of_game,3600,961,0.2669,0.733,67.52,68.04,0.733,2639,0.732,179320.06,179544.82,0
S2025_G073,2025,Upper Center,30_days_out,2600,1817,0.6988,0.3013,83.69,87.46,0.301,783,0.901,204983.82,68516.96,0
S2025_G073,2025,Upper Center,14_days_out,2600,1504,0.5785,0.4215,83.69,88.93,0.422,1096,0.901,208439.49,97473.3,0
S2025_G073,2025,Upper Center,7_days_out,2600,879,0.3381,0.662,83.69,86.84,0.662,1721,0.901,203543.34,149474.19,0
S2025_G073,2025,Upper Center,2_days_out,2600,692,0.2662,0.7338,83.69,90.14,0.734,1908,0.901,211259.35,171977.53,0
S2025_G073,2025,Upper Center,day_of_game,2600,357,0.1373,0.8626,83.69,90.19,0.863,2243,0.901,211375.6,202257.84,0
S2025_G073,2025,Lower Corner,30_days_out,2100,1667,0.7938,0.206,132.87,140.65,0.206,433,0.832,245614.85,60847.45,0
S2025_G073,2025,Lower Corner,14_days_out,2100,1277,0.6081,0.3921,132.87,140.9,0.392,823,0.832,246051.1,116030.13,0
S2025_G073,2025,Lower Corner,7_days_out,2100,911,0.4338,0.5662,132.87,140.85,0.566,1189,0.832,245961.62,167478.4,0
S2025_G073,2025,Lower Corner,2_days_out,2100,606,0.2886,0.7113,132.87,144.33,0.711,1494,0.832,252030.84,215572.18,0
S2025_G073,2025,Lower Corner,day_of_game,2100,354,0.1686,0.8315,132.87,146.49,0.832,1746,0.832,255811.75,255801.58,0
S2025_G073,2025,Lower Sideline,30_days_out,1900,1437,0.7563,0.2438,167.62,172.22,0.244,463,0.854,279360.42,79787.99,0
S2025_G073,2025,Lower Sideline,14_days_out,1900,1106,0.5821,0.4178,167.62,164.73,0.418,794,0.854,267200.42,130749.32,0
S2025_G073,2025,Lower Sideline,7_days_out,1900,884,0.4653,0.5345,167.62,170.99,0.535,1016,0.854,277359.65,173649.8,0
S2025_G073,2025,Lower Sideline,2_days_out,1900,523,0.2753,0.7248,167.62,180.02,0.725,1377,0.854,292004.55,247898.8,0
S2025_G073,2025,Lower Sideline,day_of_game,1900,426,0.2242,0.7756,167.62,169.84,0.776,1474,0.854,275489.93,250286.05,0
S2025_G073,2025,Lower Center,30_days_out,1200,1004,0.8367,0.1634,233.86,241.17,0.163,196,0.806,233285.18,47277.23,0
S2025_G073,2025,Lower Center,14_days_out,1200,706,0.5883,0.4114,233.86,249.69,0.411,494,0.806,241533.15,123261.4,0
S2025_G073,2025,Lower Center,7_days_out,1200,637,0.5308,0.4691,233.86,232.76,0.469,563,0.806,225147.71,131019.58,0
S2025_G073,2025,Lower Center,2_days_out,1200,378,0.315,0.685,233.86,249.33,0.685,822,0.806,241180.54,204935.47,0
S2025_G073,2025,Lower Center,day_of_game,1200,282,0.235,0.7646,233.86,246.86,0.765,918,0.806,238793.24,226512.59,0
S2025_G073,2025,Club Level,30_days_out,950,695,0.7316,0.2688,297.88,324.73,0.269,255,0.806,248591.69,82928.8,0
S2025_G073,2025,Club Level,14_days_out,950,578,0.6084,0.3921,297.88,326.96,0.392,372,0.806,250296.81,121778.05,0
S2025_G073,2025,Club Level,7_days_out,950,459,0.4832,0.5173,297.88,304.74,0.517,491,0.806,233283.9,149758.8,0
S2025_G073,2025,Club Level,2_days_out,950,348,0.3663,0.6334,297.88,325.25,0.633,602,0.806,248986.26,195698.53,0
S2025_G073,2025,Club Level,day_of_game,950,224,0.2358,0.7642,297.88,312.16,0.764,726,0.806,238967.98,226637.37,0
S2025_G073,2025,Suite,30_days_out,350,278,0.7943,0.2051,503.82,494.72,0.205,72,0.737,127575.21,35521.31,0
S2025_G073,2025,Suite,14_days_out,350,214,0.6114,0.389,503.82,525.94,0.389,136,0.737,135626.42,71599.05,0
S2025_G073,2025,Suite,7_days_out,350,177,0.5057,0.4939,503.82,551.48,0.494,173,0.737,142213.4,95333.06,0
S2025_G073,2025,Suite,2_days_out,350,117,0.3343,0.6664,503.82,520.81,0.666,233,0.737,134303.02,121468.44,0
S2025_G073,2025,Suite,day_of_game,350,96,0.2743,0.7253,503.82,530.8,0.725,254,0.737,136878.68,134741.74,0
S2025_G073,2025,Courtside/Premium,30_days_out,180,136,0.7556,0.2458,699.78,739.91,0.246,44,0.751,100034.7,32735.54,0
S2025_G073,2025,Courtside/Premium,14_days_out,180,110,0.6111,0.3907,699.78,767.84,0.391,70,0.751,103810.35,53994.71,0
S2025_G073,2025,Courtside/Premium,7_days_out,180,96,0.5333,0.4651,699.78,738.59,0.465,84,0.751,99856.32,61829.09,0
S2025_G073,2025,Courtside/Premium,2_days_out,180,54,0.3,0.7008,699.78,741.78,0.701,126,0.751,100288.34,93570.14,0
S2025_G073,2025,Courtside/Premium,day_of_game,180,46,0.2556,0.7444,699.78,735.74,0.744,134,0.751,99471.73,98589.12,0
S2025_G073,2025,Standing Room,30_days_out,1400,1075,0.7679,0.232,47.84,49.01,0.232,325,0.832,57100.68,15918.95,0
S2025_G073,2025,Standing Room,14_days_out,1400,825,0.5893,0.4106,47.84,48.76,0.411,575,0.832,56812.23,28028.47,0
S2025_G073,2025,Standing Room,7_days_out,1400,571,0.4079,0.592,47.84,49.15,0.592,829,0.832,57268.56,40734.04,0
S2025_G073,2025,Standing Room,2_days_out,1400,435,0.3107,0.689,47.84,50.25,0.689,965,0.832,58554.47,48472.98,0
S2025_G073,2025,Standing Room,day_of_game,1400,352,0.2514,0.7482,47.84,48.3,0.748,1048,0.832,56283.43,50599.4,0
S2025_G074,2025,Upper Baseline,30_days_out,4200,3260,0.7762,0.2237,53.71,54.84,0.224,940,0.64,147394.47,51526.15,0
S2025_G074,2025,Upper Baseline,14_days_out,4200,2872,0.6838,0.3161,53.71,56.17,0.316,1328,0.64,150963.48,74567.62,0
S2025_G074,2025,Upper Baseline,7_days_out,4200,2637,0.6279,0.3721,53.71,53.86,0.372,1563,0.64,144765.8,84191.59,0
S2025_G074,2025,Upper Baseline,2_days_out,4200,2080,0.4952,0.5048,53.71,57.94,0.505,2120,0.64,155723.73,122849.34,0
S2025_G074,2025,Upper Baseline,day_of_game,4200,1905,0.4536,0.5464,53.71,55.59,0.546,2295,0.64,149400.47,127578.29,0
S2025_G074,2025,Upper Sideline,30_days_out,3600,2720,0.7556,0.2445,67.61,67.96,0.245,880,0.849,207744.75,59820.72,0
S2025_G074,2025,Upper Sideline,14_days_out,3600,1734,0.4817,0.5185,67.61,69.23,0.518,1866,0.849,211651.22,129222.69,0
S2025_G074,2025,Upper Sideline,7_days_out,3600,1549,0.4303,0.5697,67.61,66.19,0.57,2051,0.849,202349.58,135750.96,0
S2025_G074,2025,Upper Sideline,2_days_out,3600,981,0.2725,0.7275,67.61,66.46,0.727,2619,0.849,203159.46,174036.01,0
S2025_G074,2025,Upper Sideline,day_of_game,3600,609,0.1692,0.831,67.61,71.91,0.831,2991,0.849,219829.47,215110.19,0
S2025_G074,2025,Upper Center,30_days_out,2600,1986,0.7638,0.236,83.81,84.89,0.236,614,0.833,183751.04,52096.75,0
S2025_G074,2025,Upper Center,14_days_out,2600,1633,0.6281,0.372,83.81,86.8,0.372,967,0.833,187891.47,83947.61,0
S2025_G074,2025,Upper Center,7_days_out,2600,1256,0.4831,0.5169,83.81,81.45,0.517,1344,0.833,176302.38,109454.63,0
S2025_G074,2025,Upper Center,2_days_out,2600,767,0.295,0.7051,83.81,82.44,0.705,1833,0.833,178459.97,151131.1,0
S2025_G074,2025,Upper Center,day_of_game,2600,503,0.1935,0.8064,83.81,86.3,0.806,2097,0.833,186816.11,180956.19,0
S2025_G074,2025,Lower Corner,30_days_out,2100,1756,0.8362,0.1636,125.06,123.3,0.164,344,0.678,175548.32,42353.22,0
S2025_G074,2025,Lower Corner,14_days_out,2100,1388,0.661,0.3391,125.06,135.89,0.339,712,0.678,193483.81,96758.94,0
S2025_G074,2025,Lower Corner,7_days_out,2100,1066,0.5076,0.4925,125.06,128.11,0.492,1034,0.678,182407.89,132496.32,0
S2025_G074,2025,Lower Corner,2_days_out,2100,807,0.3843,0.6157,125.06,128.92,0.616,1293,0.678,183551.78,166686.37,0
S2025_G074,2025,Lower Corner,day_of_game,2100,690,0.3286,0.6714,125.06,130.47,0.671,1410,0.678,185763.74,183952.46,0
S2025_G074,2025,Lower Sideline,30_days_out,1900,1631,0.8584,0.1418,152.66,153.3,0.142,269,0.61,177662.93,41307.78,0
S2025_G074,2025,Lower Sideline,14_days_out,1900,1305,0.6868,0.313,152.66,146.03,0.313,595,0.61,169234.42,86852.02,0
S2025_G074,2025,Lower Sideline,7_days_out,1900,1140,0.6,0.4002,152.66,151.3,0.4,760,0.61,175339.12,115044.54,0
S2025_G074,2025,Lower Sideline,2_days_out,1900,948,0.4989,0.5012,152.66,151.49,0.501,952,0.61,175568.07,144264.25,0
S2025_G074,2025,Lower Sideline,day_of_game,1900,731,0.3847,0.6152,152.66,148.92,0.615,1169,0.61,172585.36,174076.68,0
S2025_G074,2025,Lower Center,30_days_out,1200,948,0.79,0.2104,215.42,224.06,0.21,252,0.847,227806.35,56570.04,0
S2025_G074,2025,Lower Center,14_days_out,1200,662,0.5517,0.4479,215.42,216.99,0.448,538,0.847,220618.46,116642.07,0
S2025_G074,2025,Lower Center,7_days_out,1200,483,0.4025,0.5973,215.42,219.04,0.597,717,0.847,222696.46,157002.11,0
S2025_G074,2025,Lower Center,2_days_out,1200,384,0.32,0.68,215.42,224.33,0.68,816,0.847,228076.32,183060.87,0
S2025_G074,2025,Lower Center,day_of_game,1200,291,0.2425,0.7575,215.42,208.84,0.758,909,0.847,212325.69,189839.39,0
S2025_G074,2025,Club Level,30_days_out,950,710,0.7474,0.2525,307.52,314.71,0.253,240,0.701,209643.48,75506.15,0
S2025_G074,2025,Club Level,14_days_out,950,634,0.6674,0.3329,307.52,334.13,0.333,316,0.701,222576.61,105667.18,0
S2025_G074,2025,Club Level,7_days_out,950,500,0.5263,0.4735,307.52,317.64,0.473,450,0.701,211594.48,142880.98,0
S2025_G074,2025,Club Level,2_days_out,950,443,0.4663,0.5335,307.52,305.78,0.534,507,0.701,203696.33,154987.77,0
S2025_G074,2025,Club Level,day_of_game,950,306,0.3221,0.6781,307.52,316.4,0.678,644,0.701,210765.48,203811.82,0
S2025_G074,2025,Suite,30_days_out,350,284,0.8114,0.1892,479.66,468.65,0.189,66,0.804,131846.07,31033.37,0
S2025_G074,2025,Suite,14_days_out,350,212,0.6057,0.3942,479.66,458.8,0.394,138,0.804,129074.65,63308.39,0
S2025_G074,2025,Suite,7_days_out,350,159,0.4543,0.5444,479.66,496.65,0.544,191,0.804,139721.03,94627.99,0
S2025_G074,2025,Suite,2_days_out,350,100,0.2857,0.713,479.66,475.11,0.713,250,0.804,133663.54,118561.31,0
S2025_G074,2025,Suite,day_of_game,350,90,0.2571,0.7415,479.66,475.68,0.741,260,0.804,133822.45,123450.15,0
S2025_G074,2025,Courtside/Premium,30_days_out,180,134,0.7444,0.255,713.43,782.25,0.255,46,0.698,98283.23,35906.92,0
S2025_G074,2025,Courtside/Premium,14_days_out,180,110,0.6111,0.3898,713.43,774.05,0.39,70,0.698,97252.69,54315.03,0
S2025_G074,2025,Courtside/Premium,7_days_out,180,93,0.5167,0.4819,713.43,781.25,0.482,87,0.698,98157.31,67772.49,0
S2025_G074,2025,Courtside/Premium,2_days_out,180,76,0.4222,0.5791,713.43,762.17,0.579,104,0.698,95760.37,79440.57,0
S2025_G074,2025,Courtside/Premium,day_of_game,180,51,0.2833,0.7154,713.43,761.81,0.715,129,0.698,95715.31,98096.7,0
S2025_G074,2025,Standing Room,30_days_out,1400,1141,0.815,0.1849,43.68,41.72,0.185,259,0.837,48870.21,10796.72,0
S2025_G074,2025,Standing Room,14_days_out,1400,906,0.6471,0.3527,43.68,44.62,0.353,494,0.837,52266.98,22030.45,0
S2025_G074,2025,Standing Room,7_days_out,1400,662,0.4729,0.5273,43.68,42.63,0.527,738,0.837,49938.84,31469.52,0
S2025_G074,2025,Standing Room,2_days_out,1400,527,0.3764,0.6234,43.68,45.32,0.623,873,0.837,53089.01,39553.23,0
S2025_G074,2025,Standing Room,day_of_game,1400,307,0.2193,0.7807,43.68,43.88,0.781,1093,0.837,51400.87,47955.74,0
S2025_G075,2025,Upper Baseline,30_days_out,4200,3610,0.8595,0.1404,53.0,53.19,0.14,590,0.726,162186.83,31367.3,0
S2025_G075,2025,Upper Baseline,14_days_out,4200,2810,0.669,0.3309,53.0,55.25,0.331,1390,0.726,168461.59,76789.55,0
S2025_G075,2025,Upper Baseline,7_days_out,4200,2084,0.4962,0.5038,53.0,56.36,0.504,2116,0.726,171847.11,119247.71,0
S2025_G075,2025,Upper Baseline,2_days_out,4200,1691,0.4026,0.5975,53.0,54.49,0.597,2509,0.726,166146.26,136732.59,0
S2025_G075,2025,Upper Baseline,day_of_game,4200,1326,0.3157,0.6844,53.0,52.7,0.684,2874,0.726,160694.65,151476.78,0
S2025_G075,2025,Upper Sideline,30_days_out,3600,2957,0.8214,0.1787,66.3,65.16,0.179,643,0.655,153643.83,41916.18,0
S2025_G075,2025,Upper Sideline,14_days_out,3600,2347,0.6519,0.3481,66.3,67.89,0.348,1253,0.655,160063.86,85078.51,0
S2025_G075,2025,Upper Sideline,7_days_out,3600,1966,0.5461,0.4538,66.3,66.12,0.454,1634,0.655,155900.56,108025.84,0
S2025_G075,2025,Upper Sideline,2_days_out,3600,1673,0.4647,0.5352,66.3,66.34,0.535,1927,0.655,156422.99,127827.73,0
S2025_G075,2025,Upper Sideline,day_of_game,3600,1542,0.4283,0.5716,66.3,64.57,0.572,2058,0.655,152237.23,132858.73,0
S2025_G075,2025,Upper Center,30_days_out,2600,2038,0.7838,0.2161,80.41,82.09,0.216,562,0.78,166486.21,46128.86,0
S2025_G075,2025,Upper Center,14_days_out,2600,1660,0.6385,0.3613,80.41,79.7,0.361,940,0.78,161635.36,74880.74,0
S2025_G075,2025,Upper Center,7_days_out,2600,1246,0.4792,0.5207,80.41,78.04,0.521,1354,0.78,158271.82,105647.7,0
S2025_G075,2025,Upper Center,2_days_out,2600,982,0.3777,0.6224,80.41,80.37,0.622,1618,0.78,162993.2,130054.92,0
S2025_G075,2025,Upper Center,day_of_game,2600,770,0.2962,0.704,80.41,81.09,0.704,1830,0.78,164458.36,148429.34,0
S2025_G075,2025,Lower Corner,30_days_out,2100,1792,0.8533,0.1465,116.53,118.46,0.146,308,0.744,185007.03,36438.24,0
S2025_G075,2025,Lower Corner,14_days_out,2100,1355,0.6452,0.3548,116.53,115.34,0.355,745,0.744,180125.84,85926.2,0
S2025_G075,2025,Lower Corner,7_days_out,2100,1040,0.4952,0.5047,116.53,122.76,0.505,1060,0.744,191720.61,130117.68,0
S2025_G075,2025,Lower Corner,2_days_out,2100,809,0.3852,0.6149,116.53,124.2,0.615,1291,0.744,193966.15,160375.53,0
S2025_G075,2025,Lower Corner,day_of_game,2100,685,0.3262,0.6737,116.53,125.05,0.674,1415,0.744,195295.29,176931.96,0
S2025_G075,2025,Lower Sideline,30_days_out,1900,1520,0.8,0.2002,159.49,157.24,0.2,380,0.769,229702.12,59819.78,0
S2025_G075,2025,Lower Sideline,14_days_out,1900,1248,0.6568,0.3433,159.49,155.92,0.343,652,0.769,227772.97,101709.34,0
S2025_G075,2025,Lower Sideline,7_days_out,1900,840,0.4421,0.5581,159.49,158.86,0.558,1060,0.769,232065.58,168454.63,0
S2025_G075,2025,Lower Sideline,2_days_out,1900,741,0.39,0.6099,159.49,163.05,0.61,1159,0.769,238191.51,188955.31,0
S2025_G075,2025,Lower Sideline,day_of_game,1900,558,0.2937,0.7065,159.49,157.79,0.707,1342,0.769,230511.16,211816.27,0
S2025_G075,2025,Lower Center,30_days_out,1200,1032,0.86,0.1401,204.51,181.05,0.14,168,0.691,150111.19,30439.47,0
S2025_G075,2025,Lower Center,14_days_out,1200,828,0.69,0.3098,204.51,193.92,0.31,372,0.691,160783.36,72088.89,0
S2025_G075,2025,Lower Center,7_days_out,1200,721,0.6008,0.3994,204.51,201.82,0.399,479,0.691,167338.93,96737.18,0
S2025_G075,2025,Lower Center,2_days_out,1200,597,0.4975,0.5029,204.51,198.1,0.503,603,0.691,164254.69,119548.65,0
S2025_G075,2025,Lower Center,day_of_game,1200,398,0.3317,0.6683,204.51,200.21,0.668,802,0.691,165997.92,160562.32,0
S2025_G075,2025,Club Level,30_days_out,950,789,0.8305,0.1694,285.03,262.84,0.169,161,0.598,149318.64,42292.26,0
S2025_G075,2025,Club Level,14_days_out,950,672,0.7074,0.2921,285.03,261.13,0.292,278,0.598,148347.45,72470.67,0
S2025_G075,2025,Club Level,7_days_out,950,617,0.6495,0.3506,285.03,264.91,0.351,333,0.598,150497.22,88238.95,0
S2025_G075,2025,Club Level,2_days_out,950,513,0.54,0.4601,285.03,270.42,0.46,437,0.598,153625.7,118202.88,0
S2025_G075,2025,Club Level,day_of_game,950,363,0.3821,0.6182,285.03,275.96,0.618,587,0.598,156774.21,162077.18,0
S2025_G075,2025,Suite,30_days_out,350,297,0.8486,0.1523,501.58,501.04,0.152,53,0.703,123363.36,26714.56,0
S2025_G075,2025,Suite,14_days_out,350,252,0.72,0.2789,501.58,501.99,0.279,98,0.703,123599.01,48996.74,0
S2025_G075,2025,Suite,7_days_out,350,190,0.5429,0.4567,501.58,502.79,0.457,160,0.703,123796.3,80371.11,0
S2025_G075,2025,Suite,2_days_out,350,161,0.46,0.5405,501.58,498.87,0.541,189,0.703,122828.97,94376.12,0
S2025_G075,2025,Suite,day_of_game,350,133,0.38,0.6189,501.58,470.72,0.619,217,0.703,115899.33,101968.18,0
S2025_G075,2025,Courtside/Premium,30_days_out,180,143,0.7944,0.2069,711.3,711.71,0.207,37,0.804,102984.96,26499.95,0
S2025_G075,2025,Courtside/Premium,14_days_out,180,107,0.5944,0.4044,711.3,726.49,0.404,73,0.804,105122.93,52879.77,0
S2025_G075,2025,Courtside/Premium,7_days_out,180,98,0.5444,0.4565,711.3,688.91,0.456,82,0.804,99685.21,56601.49,0
S2025_G075,2025,Courtside/Premium,2_days_out,180,54,0.3,0.7021,711.3,731.83,0.702,126,0.804,105896.02,92492.06,0
S2025_G075,2025,Courtside/Premium,day_of_game,180,45,0.25,0.7512,711.3,705.91,0.751,135,0.804,102145.6,95443.98,0
S2025_G075,2025,Standing Room,30_days_out,1400,1133,0.8093,0.1906,42.88,43.73,0.191,267,0.847,51844.79,11669.38,0
S2025_G075,2025,Standing Room,14_days_out,1400,894,0.6386,0.3616,42.88,43.72,0.362,506,0.847,51833.11,22135.18,0
S2025_G075,2025,Standing Room,7_days_out,1400,543,0.3879,0.6121,42.88,45.02,0.612,857,0.847,53371.6,38577.11,0
S2025_G075,2025,Standing Room,2_days_out,1400,519,0.3707,0.6291,42.88,42.11,0.629,881,0.847,49923.52,37084.87,0
S2025_G075,2025,Standing Room,day_of_game,1400,250,0.1786,0.8218,42.88,43.11,0.822,1150,0.847,51104.43,49592.76,0
S2025_G076,2025,Upper Baseline,30_days_out,4200,3106,0.7395,0.2606,59.61,59.38,0.261,1094,0.881,219637.59,64982.81,0
S2025_G076,2025,Upper Baseline,14_days_out,4200,2450,0.5833,0.4166,59.61,63.28,0.417,1750,0.881,234081.52,110717.35,0
S2025_G076,2025,Upper Baseline,7_days_out,4200,1619,0.3855,0.6146,59.61,61.02,0.615,2581,0.881,225710.41,157504.91,0
S2025_G076,2025,Upper Baseline,2_days_out,4200,1374,0.3271,0.6729,59.61,60.92,0.673,2826,0.881,225331.39,172148.56,0
S2025_G076,2025,Upper Baseline,day_of_game,4200,752,0.179,0.821,59.61,63.44,0.821,3448,0.881,234667.04,218757.25,0
S2025_G076,2025,Upper Sideline,30_days_out,3600,3032,0.8422,0.1577,81.76,88.68,0.158,568,0.699,223164.37,50352.17,0
S2025_G076,2025,Upper Sideline,14_days_out,3600,2684,0.7456,0.2544,81.76,85.42,0.254,916,0.699,214978.21,78226.33,0
S2025_G076,2025,Upper Sideline,7_days_out,3600,2112,0.5867,0.4133,81.76,82.86,0.413,1488,0.699,208521.02,123281.48,0
S2025_G076,2025,Upper Sideline,2_days_out,3600,1484,0.4122,0.5878,81.76,85.39,0.588,2116,0.699,214897.32,180685.22,0
S2025_G076,2025,Upper Sideline,day_of_game,3600,1207,0.3353,0.6646,81.76,85.43,0.665,2393,0.699,214999.48,204399.49,0
S2025_G076,2025,Upper Center,30_days_out,2600,2017,0.7758,0.2242,98.1,106.89,0.224,583,0.849,235977.03,62296.91,0
