game_id,season,seat_section,pricing_window,secondary_market_avg_price,secondary_market_listing_count,resale_price_gap_pct,resale_velocity_index,scalper_pressure_score,scalper_risk_tier
S2024_G032,2024,Lower Corner,7_days_out,186.41,294.23,0.3054,80.18,0.5379,Medium
S2024_G032,2024,Lower Corner,2_days_out,175.28,328.04,0.3004,72.05,0.5746,Medium
S2024_G032,2024,Lower Corner,day_of_game,172.66,326.27,0.2594,100.41,0.5841,High
S2024_G032,2024,Lower Sideline,30_days_out,249.93,163.15,0.3205,72.82,0.5659,Medium
S2024_G032,2024,Lower Sideline,14_days_out,229.28,188.61,0.2418,85.12,0.5247,Medium
S2024_G032,2024,Lower Sideline,7_days_out,238.61,253.27,0.3069,76.73,0.6167,Medium
S2024_G032,2024,Lower Sideline,2_days_out,262.61,319.78,0.4078,77.16,0.6684,High
S2024_G032,2024,Lower Sideline,day_of_game,233.28,296.73,0.2694,98.75,0.555,Medium
S2024_G032,2024,Lower Center,30_days_out,287.83,72.21,0.2467,88.07,0.402,Medium
S2024_G032,2024,Lower Center,14_days_out,252.72,143.82,0.1236,67.67,0.3264,Low
S2024_G032,2024,Lower Center,7_days_out,283.59,161.78,0.2669,80.08,0.4671,Medium
S2024_G032,2024,Lower Center,2_days_out,284.46,192.59,0.282,92.37,0.4778,Medium
S2024_G032,2024,Lower Center,day_of_game,250.93,158.53,0.156,64.46,0.3743,Medium
S2024_G032,2024,Club Level,30_days_out,477.49,75.62,0.2909,69.45,0.4953,Low
S2024_G032,2024,Club Level,14_days_out,435.29,88.54,0.1812,67.93,0.3742,Low
S2024_G032,2024,Club Level,7_days_out,494.97,142.81,0.3588,89.2,0.5796,High
S2024_G032,2024,Club Level,2_days_out,420.97,124.84,0.1568,69.6,0.4136,Low
S2024_G032,2024,Club Level,day_of_game,449.31,169.92,0.2046,82.18,0.4637,Medium
S2024_G032,2024,Suite,30_days_out,773.08,5.63,0.2974,76.97,0.4533,Medium
S2024_G032,2024,Suite,14_days_out,821.26,42.69,0.3575,82.09,0.5188,Medium
S2024_G032,2024,Suite,7_days_out,804.19,61.88,0.3424,95.55,0.5508,Medium
S2024_G032,2024,Suite,2_days_out,750.17,58.68,0.3287,77.49,0.4772,Medium
S2024_G032,2024,Suite,day_of_game,812.93,67.45,0.3184,81.61,0.4803,Medium
S2024_G032,2024,Courtside/Premium,30_days_out,1148.22,25.98,0.2757,64.27,0.3947,Low
S2024_G032,2024,Courtside/Premium,14_days_out,1077.77,36.88,0.1835,83.29,0.3639,Low
S2024_G032,2024,Courtside/Premium,7_days_out,1214.29,29.52,0.3675,84.66,0.49,Medium
S2024_G032,2024,Courtside/Premium,2_days_out,1283.11,25.42,0.3971,80.31,0.6213,High
S2024_G032,2024,Courtside/Premium,day_of_game,1234.68,59.11,0.3614,97.34,0.576,Medium
S2024_G032,2024,Standing Room,30_days_out,64.94,85.64,0.2913,74.35,0.5009,Medium
S2024_G032,2024,Standing Room,14_days_out,63.03,152.87,0.2685,87.72,0.5627,Medium
S2024_G032,2024,Standing Room,7_days_out,61.6,173.82,0.2694,83.79,0.5576,Medium
S2024_G032,2024,Standing Room,2_days_out,62.82,217.73,0.3286,71.16,0.539,Medium
S2024_G032,2024,Standing Room,day_of_game,65.89,211.21,0.3185,88.05,0.4997,Medium
S2024_G033,2024,Upper Baseline,30_days_out,59.74,122.93,0.194,55.14,0.2796,Low
S2024_G033,2024,Upper Baseline,14_days_out,56.06,152.14,0.0965,59.84,0.3312,Low
S2024_G033,2024,Upper Baseline,7_days_out,53.92,132.25,0.092,72.3,0.3491,Medium
S2024_G033,2024,Upper Baseline,2_days_out,52.33,126.69,0.0318,39.33,0.1897,Low
S2024_G033,2024,Upper Baseline,day_of_game,56.61,150.9,0.114,34.2,0.2369,Low
S2024_G033,2024,Upper Sideline,30_days_out,62.77,66.71,0.0016,36.74,0.0722,Low
S2024_G033,2024,Upper Sideline,14_days_out,59.62,87.91,-0.0606,42.35,0.1634,Low
S2024_G033,2024,Upper Sideline,7_days_out,64.8,109.66,0.0266,61.94,0.2074,Low
S2024_G033,2024,Upper Sideline,2_days_out,61.02,101.6,-0.0023,53.64,0.1385,Low
S2024_G033,2024,Upper Sideline,day_of_game,63.0,118.75,-0.0022,34.2,0.1595,Low
S2024_G033,2024,Upper Center,30_days_out,93.97,73.91,0.183,62.4,0.3803,Low
S2024_G033,2024,Upper Center,14_days_out,82.95,74.03,0.0613,36.72,0.1638,Low
S2024_G033,2024,Upper Center,7_days_out,78.89,61.16,-0.0022,51.42,0.1427,Low
S2024_G033,2024,Upper Center,2_days_out,84.67,84.33,0.0727,43.85,0.1265,Low
S2024_G033,2024,Upper Center,day_of_game,84.49,104.29,0.0704,38.0,0.1707,Low
S2024_G033,2024,Lower Corner,30_days_out,134.06,66.39,0.1665,49.05,0.3368,Low
S2024_G033,2024,Lower Corner,14_days_out,143.28,76.59,0.1635,55.63,0.2618,Low
S2024_G033,2024,Lower Corner,7_days_out,127.63,36.2,0.0507,55.13,0.2118,Low
S2024_G033,2024,Lower Corner,2_days_out,134.92,109.2,0.1449,42.36,0.3372,Medium
S2024_G033,2024,Lower Corner,day_of_game,125.89,58.5,0.0681,22.82,0.1061,Low
S2024_G033,2024,Lower Sideline,30_days_out,180.28,16.43,0.231,62.35,0.382,Medium
S2024_G033,2024,Lower Sideline,14_days_out,157.2,35.96,0.0792,52.03,0.1969,Low
S2024_G033,2024,Lower Sideline,7_days_out,151.49,77.89,0.0549,59.76,0.2073,Low
S2024_G033,2024,Lower Sideline,2_days_out,173.33,69.01,0.1832,53.88,0.3686,Low
S2024_G033,2024,Lower Sideline,day_of_game,158.84,55.7,0.1071,47.52,0.2541,Medium
S2024_G033,2024,Lower Center,30_days_out,188.51,10.43,-0.0381,37.1,0.0842,Low
S2024_G033,2024,Lower Center,14_days_out,218.13,58.46,0.0861,45.16,0.2204,Low
S2024_G033,2024,Lower Center,7_days_out,214.34,23.56,0.0888,38.39,0.2109,Low
S2024_G033,2024,Lower Center,2_days_out,203.41,46.6,0.0591,38.98,0.2138,Low
S2024_G033,2024,Lower Center,day_of_game,216.08,75.32,0.0983,71.5,0.2911,Low
S2024_G033,2024,Club Level,30_days_out,317.02,19.73,0.0993,47.07,0.1961,Low
S2024_G033,2024,Club Level,14_days_out,325.4,48.15,0.1166,46.7,0.2933,Low
S2024_G033,2024,Club Level,7_days_out,334.78,36.65,0.1791,45.13,0.22,Low
S2024_G033,2024,Club Level,2_days_out,320.39,28.82,0.0741,44.43,0.2311,Low
S2024_G033,2024,Club Level,day_of_game,369.16,59.97,0.2293,76.74,0.4667,Medium
S2024_G033,2024,Suite,30_days_out,553.28,2.0,0.222,58.51,0.2966,Low
S2024_G033,2024,Suite,14_days_out,516.63,2.0,0.1445,52.87,0.2359,Low
S2024_G033,2024,Suite,7_days_out,492.89,15.61,0.1088,68.78,0.2906,Low
S2024_G033,2024,Suite,2_days_out,517.49,21.02,0.1828,45.78,0.2687,Medium
S2024_G033,2024,Suite,day_of_game,508.53,59.0,0.1408,52.3,0.2099,Medium
S2024_G033,2024,Courtside/Premium,30_days_out,755.11,14.82,0.0476,45.15,0.1689,Low
S2024_G033,2024,Courtside/Premium,14_days_out,699.66,42.47,-0.0129,42.35,0.1458,Low
S2024_G033,2024,Courtside/Premium,7_days_out,721.6,2.0,0.0121,50.87,0.0492,Low
S2024_G033,2024,Courtside/Premium,2_days_out,650.89,2.0,-0.0985,33.42,0.0434,Low
S2024_G033,2024,Courtside/Premium,day_of_game,728.93,17.03,0.0311,34.88,0.1054,Low
S2024_G033,2024,Standing Room,30_days_out,45.98,2.0,0.1591,61.26,0.347,Low
S2024_G033,2024,Standing Room,14_days_out,43.48,61.3,0.139,29.49,0.2148,Low
S2024_G033,2024,Standing Room,7_days_out,40.72,22.04,0.071,62.94,0.2068,Low
S2024_G033,2024,Standing Room,2_days_out,37.85,16.4,-0.0095,56.54,0.0982,Low
S2024_G033,2024,Standing Room,day_of_game,44.33,70.29,0.168,84.07,0.436,Medium
S2024_G034,2024,Upper Baseline,30_days_out,51.06,52.78,-0.0385,42.36,0.1341,Low
S2024_G034,2024,Upper Baseline,14_days_out,53.5,98.15,-0.0045,51.09,0.1139,Low
S2024_G034,2024,Upper Baseline,7_days_out,60.37,188.08,0.1431,55.05,0.3788,Medium
S2024_G034,2024,Upper Baseline,2_days_out,52.94,72.59,0.0046,32.84,0.085,Low
S2024_G034,2024,Upper Baseline,day_of_game,58.14,124.8,0.0483,27.66,0.1715,Low
S2024_G034,2024,Upper Sideline,30_days_out,66.72,22.15,0.0523,49.94,0.2106,Low
S2024_G034,2024,Upper Sideline,14_days_out,62.26,87.75,0.0103,27.02,0.0922,Low
S2024_G034,2024,Upper Sideline,7_days_out,62.0,72.92,0.0438,55.73,0.165,Low
S2024_G034,2024,Upper Sideline,2_days_out,73.96,146.31,0.1305,57.11,0.3557,Medium
S2024_G034,2024,Upper Sideline,day_of_game,61.81,107.77,0.0024,49.02,0.1448,Low
S2024_G034,2024,Upper Center,30_days_out,72.46,49.44,-0.0661,21.74,0.0693,Low
S2024_G034,2024,Upper Center,14_days_out,88.37,79.54,0.15,49.36,0.2946,Medium
S2024_G034,2024,Upper Center,7_days_out,85.64,54.03,0.075,63.38,0.309,Low
S2024_G034,2024,Upper Center,2_days_out,90.0,105.74,0.138,61.97,0.3488,Medium
S2024_G034,2024,Upper Center,day_of_game,86.38,102.65,0.076,48.22,0.1863,Low
S2024_G034,2024,Lower Corner,30_days_out,133.01,62.07,0.1002,50.18,0.3047,Low
S2024_G034,2024,Lower Corner,14_days_out,120.26,89.5,0.0657,60.43,0.2477,Low
S2024_G034,2024,Lower Corner,7_days_out,123.34,79.36,0.0985,54.23,0.273,Low
S2024_G034,2024,Lower Corner,2_days_out,110.64,45.21,-0.0449,64.92,0.0852,Low
S2024_G034,2024,Lower Corner,day_of_game,126.67,104.42,0.1027,37.7,0.2482,Low
S2024_G034,2024,Lower Sideline,30_days_out,152.34,32.94,0.0664,41.52,0.1666,Low
S2024_G034,2024,Lower Sideline,14_days_out,126.52,21.15,-0.0395,40.77,0.1046,Low
S2024_G034,2024,Lower Sideline,7_days_out,115.07,25.36,-0.0967,41.43,0.1316,Low
S2024_G034,2024,Lower Sideline,2_days_out,145.03,43.96,0.0887,53.81,0.2045,Low
S2024_G034,2024,Lower Sideline,day_of_game,121.34,43.17,-0.092,32.52,0.112,Low
S2024_G034,2024,Lower Center,30_days_out,200.88,2.0,0.0668,46.12,0.2021,Low
S2024_G034,2024,Lower Center,14_days_out,198.36,50.44,0.0303,64.98,0.1569,Low
S2024_G034,2024,Lower Center,7_days_out,215.4,45.52,0.0915,66.9,0.2557,Low
S2024_G034,2024,Lower Center,2_days_out,202.67,72.14,0.0569,46.46,0.2158,Low
S2024_G034,2024,Lower Center,day_of_game,208.43,28.6,0.082,46.2,0.2122,Low
S2024_G034,2024,Club Level,30_days_out,273.42,11.87,0.0651,55.59,0.1678,Low
S2024_G034,2024,Club Level,14_days_out,284.64,4.54,0.0808,51.1,0.2083,Low
S2024_G034,2024,Club Level,7_days_out,268.12,41.02,0.0218,62.14,0.2024,Low
S2024_G034,2024,Club Level,2_days_out,274.85,12.22,0.0232,51.21,0.0983,Low
S2024_G034,2024,Club Level,day_of_game,299.45,35.25,0.1256,37.37,0.2102,Low
S2024_G034,2024,Suite,30_days_out,532.68,24.85,0.1085,59.28,0.2669,Low
S2024_G034,2024,Suite,14_days_out,511.83,3.53,0.0506,39.17,0.1482,Low
S2024_G034,2024,Suite,7_days_out,504.65,2.0,0.0845,39.46,0.1675,Low
S2024_G034,2024,Suite,2_days_out,516.98,2.0,0.0201,37.17,0.1355,Low
S2024_G034,2024,Suite,day_of_game,608.9,10.62,0.2308,70.35,0.3777,Medium
S2024_G034,2024,Courtside/Premium,30_days_out,850.69,2.0,0.1006,42.42,0.1769,Low
S2024_G034,2024,Courtside/Premium,14_days_out,807.02,33.94,0.1618,54.54,0.2828,Low
S2024_G034,2024,Courtside/Premium,7_days_out,795.93,4.67,0.1179,55.92,0.2618,Low
S2024_G034,2024,Courtside/Premium,2_days_out,741.64,2.0,0.0521,44.02,0.1651,Low
S2024_G034,2024,Courtside/Premium,day_of_game,856.04,18.39,0.1514,53.29,0.2985,Medium
S2024_G034,2024,Standing Room,30_days_out,47.98,6.2,0.0125,53.81,0.1378,Low
S2024_G034,2024,Standing Room,14_days_out,49.73,50.97,0.0589,51.38,0.1977,Medium
S2024_G034,2024,Standing Room,7_days_out,45.81,34.47,-0.0682,50.88,0.1124,Low
S2024_G034,2024,Standing Room,2_days_out,55.1,82.13,0.1077,54.94,0.3362,Medium
S2024_G034,2024,Standing Room,day_of_game,56.82,43.66,0.2279,61.65,0.3943,Medium
S2024_G035,2024,Upper Baseline,30_days_out,77.56,261.13,0.1228,84.96,0.3828,Medium
S2024_G035,2024,Upper Baseline,14_days_out,93.91,509.6,0.3525,92.54,0.7073,High
S2024_G035,2024,Upper Baseline,7_days_out,89.81,552.69,0.287,94.92,0.7588,High
S2024_G035,2024,Upper Baseline,2_days_out,87.62,627.87,0.2878,112.95,0.8055,High
S2024_G035,2024,Upper Baseline,day_of_game,96.66,694.96,0.3121,98.21,0.8162,High
S2024_G035,2024,Upper Sideline,30_days_out,134.86,277.73,0.4396,109.26,0.8363,High
S2024_G035,2024,Upper Sideline,14_days_out,123.55,445.16,0.3594,97.36,0.7532,High
S2024_G035,2024,Upper Sideline,7_days_out,106.39,456.83,0.1606,58.74,0.4589,Medium
S2024_G035,2024,Upper Sideline,2_days_out,124.42,549.68,0.349,74.78,0.7156,High
S2024_G035,2024,Upper Sideline,day_of_game,127.6,624.12,0.3815,88.86,0.8512,High
S2024_G035,2024,Upper Center,30_days_out,125.05,165.88,0.196,93.78,0.4886,Medium
S2024_G035,2024,Upper Center,14_days_out,133.22,265.17,0.2264,80.04,0.5693,Medium
S2024_G035,2024,Upper Center,7_days_out,136.08,334.69,0.2742,91.1,0.5845,Medium
S2024_G035,2024,Upper Center,2_days_out,136.45,357.39,0.2883,96.14,0.6478,High
S2024_G035,2024,Upper Center,day_of_game,140.4,387.19,0.3057,118.7,0.716,High
S2024_G035,2024,Lower Corner,30_days_out,190.29,127.69,0.2675,62.31,0.4437,Medium
S2024_G035,2024,Lower Corner,14_days_out,189.52,233.38,0.2564,81.49,0.515,Medium
S2024_G035,2024,Lower Corner,7_days_out,195.29,252.92,0.2988,103.65,0.6657,High
S2024_G035,2024,Lower Corner,2_days_out,177.93,287.34,0.2045,84.35,0.511,Medium
S2024_G035,2024,Lower Corner,day_of_game,217.01,351.74,0.402,102.37,0.8043,High
S2024_G035,2024,Lower Sideline,30_days_out,285.87,158.96,0.3463,106.48,0.6041,High
S2024_G035,2024,Lower Sideline,14_days_out,299.03,240.91,0.3572,73.15,0.571,Medium
S2024_G035,2024,Lower Sideline,7_days_out,237.36,249.68,0.1455,78.05,0.4186,High
S2024_G035,2024,Lower Sideline,2_days_out,304.39,293.32,0.373,92.2,0.6842,High
S2024_G035,2024,Lower Sideline,day_of_game,297.01,305.87,0.4061,98.22,0.7342,High
S2024_G035,2024,Lower Center,30_days_out,347.92,77.74,0.3377,78.95,0.4515,Medium
S2024_G035,2024,Lower Center,14_days_out,344.81,167.43,0.3706,88.56,0.6004,High
S2024_G035,2024,Lower Center,7_days_out,322.08,201.88,0.2822,91.44,0.5335,High
S2024_G035,2024,Lower Center,2_days_out,320.17,174.22,0.2077,54.62,0.4011,Medium
S2024_G035,2024,Lower Center,day_of_game,338.68,207.43,0.3072,86.39,0.5625,High
S2024_G035,2024,Club Level,30_days_out,486.3,57.73,0.2972,84.7,0.5262,Medium
S2024_G035,2024,Club Level,14_days_out,507.16,129.98,0.3852,102.75,0.7089,High
S2024_G035,2024,Club Level,7_days_out,508.78,155.9,0.3691,110.12,0.6653,High
S2024_G035,2024,Club Level,2_days_out,472.82,117.84,0.2046,75.59,0.4594,Medium
S2024_G035,2024,Club Level,day_of_game,496.4,152.76,0.3031,80.56,0.5288,Medium
S2024_G035,2024,Suite,30_days_out,891.33,13.71,0.2794,98.74,0.4794,Medium
S2024_G035,2024,Suite,14_days_out,908.99,38.07,0.3967,98.11,0.6411,Medium
S2024_G035,2024,Suite,7_days_out,807.96,38.03,0.2283,83.93,0.4375,Medium
S2024_G035,2024,Suite,2_days_out,923.13,51.36,0.3389,58.71,0.4405,Medium
S2024_G035,2024,Suite,day_of_game,876.16,62.99,0.2811,96.39,0.4849,Medium
S2024_G035,2024,Courtside/Premium,30_days_out,1274.47,2.0,0.4329,103.19,0.6787,High
S2024_G035,2024,Courtside/Premium,14_days_out,1167.14,25.95,0.3389,95.17,0.5542,Medium
S2024_G035,2024,Courtside/Premium,7_days_out,1111.74,17.97,0.239,75.28,0.3811,Medium
S2024_G035,2024,Courtside/Premium,2_days_out,1135.73,19.77,0.2846,90.49,0.4948,Medium
S2024_G035,2024,Courtside/Premium,day_of_game,1151.64,23.42,0.239,94.18,0.4888,Medium
S2024_G035,2024,Standing Room,30_days_out,61.54,108.98,0.1432,70.01,0.3325,Low
S2024_G035,2024,Standing Room,14_days_out,63.72,144.91,0.1331,61.83,0.2969,Medium
S2024_G035,2024,Standing Room,7_days_out,76.28,209.58,0.3915,86.06,0.6693,High
S2024_G035,2024,Standing Room,2_days_out,71.22,204.81,0.2809,92.69,0.5659,Medium
S2024_G035,2024,Standing Room,day_of_game,76.87,258.44,0.3955,103.81,0.7736,High
S2024_G036,2024,Upper Baseline,30_days_out,64.29,109.64,0.1235,61.69,0.4031,Low
S2024_G036,2024,Upper Baseline,14_days_out,60.2,61.53,0.0229,51.55,0.1482,Low
S2024_G036,2024,Upper Baseline,7_days_out,61.56,174.7,0.0967,69.86,0.3388,Low
S2024_G036,2024,Upper Baseline,2_days_out,59.78,154.83,0.0981,45.38,0.2777,Low
S2024_G036,2024,Upper Baseline,day_of_game,65.08,206.26,0.1525,50.9,0.3794,Medium
S2024_G036,2024,Upper Sideline,30_days_out,76.99,67.91,0.1239,64.82,0.3332,Low
S2024_G036,2024,Upper Sideline,14_days_out,73.1,112.83,0.0921,59.8,0.295,Low
S2024_G036,2024,Upper Sideline,7_days_out,80.34,144.76,0.151,54.66,0.2916,Medium
S2024_G036,2024,Upper Sideline,2_days_out,82.61,161.41,0.1735,70.88,0.4283,Medium
S2024_G036,2024,Upper Sideline,day_of_game,74.18,159.09,0.1317,39.81,0.2728,Low
S2024_G036,2024,Upper Center,30_days_out,95.91,70.56,0.1693,52.2,0.3559,Low
S2024_G036,2024,Upper Center,14_days_out,98.99,94.17,0.1978,56.24,0.4097,Low
S2024_G036,2024,Upper Center,7_days_out,100.94,111.61,0.1671,71.23,0.3355,Medium
S2024_G036,2024,Upper Center,2_days_out,95.2,105.83,0.1699,53.17,0.307,Medium
S2024_G036,2024,Upper Center,day_of_game,93.54,140.67,0.1188,60.88,0.2814,Medium
S2024_G036,2024,Lower Corner,30_days_out,132.02,7.87,0.1339,42.13,0.291,Low
S2024_G036,2024,Lower Corner,14_days_out,129.04,60.45,0.1047,47.1,0.2136,Low
S2024_G036,2024,Lower Corner,7_days_out,127.3,80.07,0.1179,42.85,0.2348,Low
S2024_G036,2024,Lower Corner,2_days_out,121.83,79.64,0.0509,46.89,0.2579,Low
S2024_G036,2024,Lower Corner,day_of_game,137.33,103.19,0.1343,63.61,0.3336,Medium
S2024_G036,2024,Lower Sideline,30_days_out,194.49,38.55,0.1964,55.78,0.3135,Medium
S2024_G036,2024,Lower Sideline,14_days_out,183.42,65.16,0.115,82.46,0.3075,Medium
S2024_G036,2024,Lower Sideline,7_days_out,184.4,50.35,0.1202,46.7,0.2444,Medium
S2024_G036,2024,Lower Sideline,2_days_out,195.1,68.21,0.1779,59.56,0.3653,Medium
S2024_G036,2024,Lower Sideline,day_of_game,180.53,82.07,0.0914,51.37,0.2141,Medium
S2024_G036,2024,Lower Center,30_days_out,236.96,45.7,0.0705,46.72,0.1331,Low
S2024_G036,2024,Lower Center,14_days_out,232.65,22.27,0.0172,45.81,0.178,Low
S2024_G036,2024,Lower Center,7_days_out,234.58,2.0,0.061,29.79,0.0995,Low
S2024_G036,2024,Lower Center,2_days_out,262.36,67.26,0.1781,83.23,0.3458,Medium
S2024_G036,2024,Lower Center,day_of_game,277.9,86.93,0.2137,53.87,0.3705,Medium
S2024_G036,2024,Club Level,30_days_out,276.47,18.32,-0.0461,64.49,0.099,Low
S2024_G036,2024,Club Level,14_days_out,258.49,22.07,-0.0557,32.49,0.1115,Low
S2024_G036,2024,Club Level,7_days_out,309.42,67.71,0.0912,52.83,0.1816,Low
S2024_G036,2024,Club Level,2_days_out,265.32,25.24,0.0001,23.97,0.0536,Low
S2024_G036,2024,Club Level,day_of_game,260.61,42.52,-0.0727,39.71,0.1102,Low
S2024_G036,2024,Suite,30_days_out,505.45,2.0,0.0644,33.09,0.139,Low
S2024_G036,2024,Suite,14_days_out,552.19,2.33,0.1912,69.21,0.3456,Medium
S2024_G036,2024,Suite,7_days_out,520.17,6.74,0.0958,58.54,0.2415,Low
S2024_G036,2024,Suite,2_days_out,505.94,7.94,0.0838,35.6,0.1974,Low
S2024_G036,2024,Suite,day_of_game,578.62,49.38,0.2358,54.13,0.3109,Medium
S2024_G036,2024,Courtside/Premium,30_days_out,803.27,24.49,0.0408,40.07,0.1079,Low
S2024_G036,2024,Courtside/Premium,14_days_out,704.99,2.0,-0.0032,39.88,0.11,Low
S2024_G036,2024,Courtside/Premium,7_days_out,702.51,2.0,0.0205,39.58,0.0919,Low
S2024_G036,2024,Courtside/Premium,2_days_out,698.59,15.62,0.0452,13.6,0.0406,Low
S2024_G036,2024,Courtside/Premium,day_of_game,699.49,2.11,0.0222,29.11,0.0959,Low
S2024_G036,2024,Standing Room,30_days_out,45.39,12.26,0.0909,48.34,0.1558,Low
S2024_G036,2024,Standing Room,14_days_out,49.56,58.41,0.1646,61.23,0.3205,Medium
S2024_G036,2024,Standing Room,7_days_out,45.34,40.37,0.0805,46.72,0.1779,Low
S2024_G036,2024,Standing Room,2_days_out,45.35,36.93,0.1155,61.84,0.2448,Low
S2024_G036,2024,Standing Room,day_of_game,50.75,80.89,0.178,75.46,0.3247,Medium
S2024_G037,2024,Upper Baseline,30_days_out,86.88,282.87,0.2732,77.26,0.5199,High
S2024_G037,2024,Upper Baseline,14_days_out,82.04,428.32,0.2164,53.65,0.4655,Medium
S2024_G037,2024,Upper Baseline,7_days_out,91.69,605.16,0.3913,116.44,0.8585,High
S2024_G037,2024,Upper Baseline,2_days_out,91.31,661.95,0.3443,80.76,0.821,High
S2024_G037,2024,Upper Baseline,day_of_game,89.04,673.17,0.3466,95.06,0.8568,High
S2024_G037,2024,Upper Sideline,30_days_out,124.71,268.62,0.3758,77.3,0.6804,High
S2024_G037,2024,Upper Sideline,14_days_out,130.89,445.5,0.4243,89.39,0.8315,High
S2024_G037,2024,Upper Sideline,7_days_out,115.15,461.83,0.2829,109.53,0.7451,High
S2024_G037,2024,Upper Sideline,2_days_out,127.01,597.43,0.4291,103.26,0.8839,High
S2024_G037,2024,Upper Sideline,day_of_game,129.23,608.42,0.4149,99.22,0.8704,High
S2024_G037,2024,Upper Center,30_days_out,140.54,172.03,0.3672,94.65,0.6025,Medium
S2024_G037,2024,Upper Center,14_days_out,150.53,321.82,0.4296,111.21,0.844,High
S2024_G037,2024,Upper Center,7_days_out,136.95,350.82,0.3092,99.94,0.6383,High
S2024_G037,2024,Upper Center,2_days_out,145.03,408.07,0.3849,89.38,0.7604,High
S2024_G037,2024,Upper Center,day_of_game,138.82,422.04,0.2945,82.5,0.5977,High
S2024_G037,2024,Lower Corner,30_days_out,178.12,151.38,0.2111,98.05,0.4818,Medium
S2024_G037,2024,Lower Corner,14_days_out,193.85,261.0,0.3188,89.56,0.5443,High
S2024_G037,2024,Lower Corner,7_days_out,192.04,282.26,0.282,79.67,0.6158,Medium
S2024_G037,2024,Lower Corner,2_days_out,185.23,316.2,0.259,96.32,0.6079,High
S2024_G037,2024,Lower Corner,day_of_game,202.93,355.38,0.3748,98.65,0.7193,High
S2024_G037,2024,Lower Sideline,30_days_out,237.64,140.51,0.1878,98.15,0.4757,High
S2024_G037,2024,Lower Sideline,14_days_out,276.82,235.85,0.3544,86.0,0.578,Medium
S2024_G037,2024,Lower Sideline,7_days_out,279.53,282.32,0.4027,78.88,0.6452,High
S2024_G037,2024,Lower Sideline,2_days_out,277.63,295.72,0.3531,89.47,0.7207,High
S2024_G037,2024,Lower Sideline,day_of_game,280.81,319.42,0.3257,59.35,0.5595,High
S2024_G037,2024,Lower Center,30_days_out,294.08,66.8,0.1602,69.31,0.3161,Low
S2024_G037,2024,Lower Center,14_days_out,346.14,134.5,0.3612,66.77,0.5441,Medium
S2024_G037,2024,Lower Center,7_days_out,300.02,126.56,0.2565,83.85,0.493,Medium
S2024_G037,2024,Lower Center,2_days_out,346.42,192.92,0.3237,99.88,0.6555,High
S2024_G037,2024,Lower Center,day_of_game,347.77,210.94,0.3678,87.11,0.6035,High
S2024_G037,2024,Club Level,30_days_out,480.3,51.36,0.3832,78.67,0.538,Medium
S2024_G037,2024,Club Level,14_days_out,498.52,113.12,0.3842,107.54,0.6644,High
S2024_G037,2024,Club Level,7_days_out,525.54,148.24,0.4069,98.31,0.6386,High
S2024_G037,2024,Club Level,2_days_out,502.25,152.68,0.3636,100.81,0.5957,High
S2024_G037,2024,Club Level,day_of_game,538.78,149.63,0.4758,113.86,0.7757,High
S2024_G037,2024,Suite,30_days_out,809.82,6.36,0.3958,85.99,0.6094,High
S2024_G037,2024,Suite,14_days_out,806.65,2.0,0.3802,99.31,0.572,Medium
S2024_G037,2024,Suite,7_days_out,683.7,60.98,0.1739,64.43,0.3547,Medium
S2024_G037,2024,Suite,2_days_out,770.69,58.82,0.3303,87.81,0.4841,High
S2024_G037,2024,Suite,day_of_game,762.11,28.91,0.2344,63.02,0.411,Medium
S2024_G037,2024,Courtside/Premium,30_days_out,1192.15,7.08,0.253,80.42,0.3578,Low
S2024_G037,2024,Courtside/Premium,14_days_out,1305.58,22.7,0.4146,104.72,0.6721,High
S2024_G037,2024,Courtside/Premium,7_days_out,1236.95,7.02,0.3028,82.96,0.4846,Medium
S2024_G037,2024,Courtside/Premium,2_days_out,1288.8,16.14,0.3509,98.52,0.5183,Medium
S2024_G037,2024,Courtside/Premium,day_of_game,1388.25,14.49,0.4203,93.08,0.5869,Medium
S2024_G037,2024,Standing Room,30_days_out,71.46,86.57,0.3351,111.12,0.5475,High
S2024_G037,2024,Standing Room,14_days_out,84.07,156.49,0.4761,89.11,0.6452,High
S2024_G037,2024,Standing Room,7_days_out,76.25,168.87,0.2995,82.43,0.5757,High
S2024_G037,2024,Standing Room,2_days_out,70.65,239.41,0.3097,91.34,0.5754,High
S2024_G037,2024,Standing Room,day_of_game,80.31,247.21,0.3886,112.7,0.6837,High
S2024_G038,2024,Upper Baseline,30_days_out,54.83,60.67,0.1193,39.65,0.2658,Low
S2024_G038,2024,Upper Baseline,14_days_out,51.37,126.03,0.1049,48.86,0.2664,Low
S2024_G038,2024,Upper Baseline,7_days_out,56.08,176.2,0.1735,54.44,0.3382,Low
S2024_G038,2024,Upper Baseline,2_days_out,56.4,204.37,0.1884,51.33,0.3547,Medium
S2024_G038,2024,Upper Baseline,day_of_game,58.74,219.21,0.2006,44.36,0.3707,Medium
S2024_G038,2024,Upper Sideline,30_days_out,73.2,73.17,0.0883,43.7,0.1787,Low
S2024_G038,2024,Upper Sideline,14_days_out,78.28,115.51,0.1442,53.19,0.2718,Low
S2024_G038,2024,Upper Sideline,7_days_out,68.17,109.34,0.0184,59.48,0.2011,Low
