season,game_id,game_date,day_of_week,weekend_flag,holiday_flag,rivalry_flag,division_matchup_flag,opponent,opponent_strength,home_team_win_rate,away_team_win_rate,home_team_recent_form,away_team_recent_form,playoff_implication_score,premium_game_flag,seat_section,section_capacity,inventory_remaining,inventory_remaining_pct,current_sell_through_rate,seat_quality_score,base_ticket_price,current_ticket_price,price_change_from_base_pct,days_before_game,pricing_window,days_until_game_bucket,month,season_stage,website_traffic_index,search_interest_index,social_sentiment_score,social_volume_index,email_campaign_active,promotion_flag,marketing_spend_index,star_player_available,injury_news_severity,weather_severity,temperature_score,demand_signal_score,secondary_market_avg_price,secondary_market_listing_count,resale_price_gap_pct,resale_velocity_index,scalper_pressure_score,rolling_3_game_attendance_rate,rolling_5_game_sell_through_rate,previous_similar_game_sell_through,same_opponent_last_season_attendance,section_historical_fill_rate,historical_price_elasticity_section,historical_attendance_rate,affordability_segment,affordability_index,local_income_proxy,final_sell_through_rate,final_attendance_rate,realized_revenue,revenue_per_available_seat,unsold_inventory_pct,actual_secondary_market_gap,realized_demand_score,demand_index,demand_tier,scalper_risk_tier,scalper_risk_label,optimal_price_oracle,recommended_price_target,tickets_sold_pct,sold_tickets,attendance_rate,revenue,predicted_demand_tier,predicted_demand_probability,predicted_sell_through,predicted_scalper_risk_tier,predicted_scalper_risk_probability,recommended_price,price_change_pct,expected_sell_through,expected_revenue,revenue_uplift_vs_current,secondary_market_leakage_reduction,human_approval_required,affordability_risk_flag,capped_by_guardrail,pricing_action
2025,S2025_G075,2026-03-23,Monday,0,0,0,0,Phoenix Suns,75.51,0.564,0.743,0.692,0.665,0.425,0,Club Level,950,789,0.8305,0.1694,0.83,285.03,262.84,-0.0779,30,30_days_out,21_plus_days,3,playoff_push,109.94,64.55,0.462,54.81,0,0,66.53,1,0.224,0.305,0.872,0.3209,244.22,28.49,-0.0708,38.51,0.0779,0.717,0.671,0.59,0.741,0.656,-0.583,0.717,Affluent,97.72,91.54,0.598,0.554,149318.64,157.18,0.402,0.0,0.664,0.664,Low,Low,Low,262.22,262.22,0.169,161,0.554,42292.26,Low,0.9944839038865999,0.5681582499651124,Low,0.9988783798836127,313.53,0.1929,0.4543,134929.28,-6938.7,0.0,False,False,False,Increase
2025,S2025_G075,2026-03-23,Monday,0,0,0,0,Phoenix Suns,75.51,0.564,0.743,0.692,0.665,0.425,0,Club Level,950,672,0.7074,0.2921,0.83,285.03,261.13,-0.0839,14,14_days_out,8_to_20_days,3,playoff_push,151.78,72.44,0.551,95.16,0,0,66.53,1,0.224,0.305,0.872,0.4132,253.16,15.95,-0.0305,48.97,0.1715,0.717,0.671,0.59,0.741,0.656,-0.583,0.717,Affluent,97.84,97.33,0.598,0.554,148347.45,156.16,0.402,0.0,0.664,0.664,Low,Low,Low,262.22,262.22,0.292,278,0.554,72470.67,Low,0.990486745805355,0.5874022624666169,Low,0.9987882240637885,306.41,0.1734,0.478,138862.2,-6856.73,0.0,False,False,False,Increase
2025,S2025_G075,2026-03-23,Monday,0,0,0,0,Phoenix Suns,75.51,0.564,0.743,0.692,0.665,0.425,0,Club Level,950,617,0.6495,0.3506,0.83,285.03,264.91,-0.0706,7,7_days_out,3_to_7_days,3,playoff_push,178.21,102.77,0.514,97.12,0,0,66.53,1,0.224,0.305,0.872,0.4712,263.63,11.76,-0.0048,48.43,0.1434,0.717,0.671,0.59,0.741,0.656,-0.583,0.717,Affluent,97.91,95.44,0.598,0.554,150497.22,158.42,0.402,0.0,0.664,0.664,Low,Low,Low,262.22,262.22,0.351,333,0.554,88238.95,Low,0.9726158365539321,0.5757079282687945,Low,0.9966426784477082,313.53,0.1835,0.4641,137856.99,-7028.26,0.0,False,False,False,Increase
2025,S2025_G075,2026-03-23,Monday,0,0,0,0,Phoenix Suns,75.51,0.564,0.743,0.692,0.665,0.425,0,Club Level,950,513,0.54,0.4601,0.83,285.03,270.42,-0.0513,2,2_days_out,1_to_2_days,3,playoff_push,170.42,103.14,0.386,112.5,0,0,66.53,1,0.224,0.305,0.872,0.4911,280.32,4.88,0.0366,48.1,0.1538,0.717,0.671,0.59,0.741,0.656,-0.583,0.717,Affluent,100.77,95.68,0.598,0.554,153625.7,161.71,0.402,9.9,0.664,0.664,Low,Low,Low,263.48,263.48,0.46,437,0.554,118202.88,Low,0.9486581889854668,0.5789824945964432,Low,0.9905132807909697,299.28,0.1067,0.493,139966.62,-8773.4,762.35,False,False,False,Increase
2025,S2025_G075,2026-03-23,Monday,0,0,0,0,Phoenix Suns,75.51,0.564,0.743,0.692,0.665,0.425,0,Club Level,950,363,0.3821,0.6182,0.83,285.03,275.96,-0.0318,0,day_of_game,day_of_game,3,playoff_push,184.4,102.21,0.309,116.16,0,0,66.53,1,0.224,0.305,0.872,0.5338,296.62,31.05,0.0749,38.68,0.1536,0.717,0.671,0.59,0.741,0.656,-0.583,0.717,Affluent,93.97,97.88,0.598,0.554,156774.21,165.03,0.402,20.67,0.664,0.664,Low,Low,Low,264.79,264.79,0.618,587,0.554,162077.18,Low,0.5744853023797699,0.653125825134247,Low,0.9569432674016842,292.16,0.0587,0.5808,161099.19,-10125.58,1572.97,True,False,False,Increase
2025,S2025_G075,2026-03-23,Monday,0,0,0,0,Phoenix Suns,75.51,0.564,0.743,0.692,0.665,0.425,0,Suite,350,297,0.8486,0.1523,0.91,501.58,501.04,-0.0011,30,30_days_out,21_plus_days,3,playoff_push,117.87,64.49,0.619,82.9,0,0,66.53,1,0.224,0.305,0.872,0.3585,522.04,2.0,0.0419,57.01,0.2154,0.801,0.767,0.664,0.857,0.766,-0.473,0.801,Affluent,114.82,111.2,0.703,0.703,123363.36,352.47,0.297,21.01,0.649,0.649,Low,Low,Low,463.98,463.98,0.152,53,0.703,26714.56,Low,0.9412200617256634,0.7064233337886523,Low,0.9832469137309904,664.59,0.3264,0.5474,126519.36,2638.14,726.91,True,False,False,Review
2025,S2025_G075,2026-03-23,Monday,0,0,0,0,Phoenix Suns,75.51,0.564,0.743,0.692,0.665,0.425,0,Suite,350,252,0.72,0.2789,0.91,501.58,501.99,0.0008,14,14_days_out,8_to_20_days,3,playoff_push,147.42,92.53,0.489,102.06,0,0,66.53,1,0.224,0.305,0.872,0.4519,570.49,22.04,0.1365,35.28,0.1984,0.801,0.767,0.664,0.857,0.766,-0.473,0.801,Affluent,109.29,111.63,0.703,0.703,123599.01,353.14,0.297,68.5,0.649,0.649,Low,Low,Low,469.65,469.65,0.279,98,0.703,48996.74,Low,0.9443784433492344,0.6813632054878465,Low,0.9516112876992076,677.13,0.3489,0.5189,122121.78,2408.64,2287.0,True,False,False,Review
2025,S2025_G075,2026-03-23,Monday,0,0,0,0,Phoenix Suns,75.51,0.564,0.743,0.692,0.665,0.425,0,Suite,350,190,0.5429,0.4567,0.91,501.58,502.79,0.0024,7,7_days_out,3_to_7_days,3,playoff_push,169.23,101.78,0.446,111.87,0,0,66.53,1,0.224,0.305,0.872,0.506,558.27,2.0,0.1103,57.94,0.2384,0.801,0.767,0.664,0.857,0.766,-0.473,0.801,Affluent,110.76,108.07,0.703,0.703,123796.3,353.7,0.297,55.48,0.649,0.649,Low,Low,Low,468.05,468.05,0.457,160,0.703,80371.11,Low,0.7356086959561964,0.7213017705020409,Low,0.8711106295202135,677.13,0.3468,0.553,130198.57,3266.41,1960.87,True,False,False,Review
2025,S2025_G075,2026-03-23,Monday,0,0,0,0,Phoenix Suns,75.51,0.564,0.743,0.692,0.665,0.425,0,Suite,350,161,0.46,0.5405,0.91,501.58,498.87,-0.0054,2,2_days_out,1_to_2_days,3,playoff_push,171.02,113.89,0.621,106.78,0,0,66.53,1,0.224,0.305,0.872,0.5621,614.17,25.59,0.2311,50.89,0.3021,0.801,0.767,0.664,0.857,0.766,-0.473,0.801,Affluent,110.37,110.28,0.703,0.703,122828.97,350.94,0.297,115.31,0.649,0.649,Medium,Medium,Medium,540.57,540.57,0.541,189,0.703,94376.12,Medium,0.7650080588499109,0.7045301835540395,Medium,0.6087680885895643,664.59,0.3322,0.5788,133841.02,10826.88,3980.38,True,False,False,Review
2025,S2025_G075,2026-03-23,Monday,0,0,0,0,Phoenix Suns,75.51,0.564,0.743,0.692,0.665,0.425,0,Suite,350,133,0.38,0.6189,0.91,501.58,470.72,-0.0615,0,day_of_game,day_of_game,3,playoff_push,168.34,101.41,0.54,91.47,0,0,66.53,1,0.224,0.305,0.872,0.5469,575.67,2.0,0.223,58.4,0.3529,0.801,0.767,0.664,0.857,0.766,-0.473,0.801,Affluent,111.95,107.95,0.703,0.703,115899.33,331.14,0.297,104.95,0.649,0.649,Medium,Medium,Medium,540.08,540.08,0.619,217,0.703,101968.18,Medium,0.6372737733724608,0.6720469143396348,Medium,0.5797988086349124,626.98,0.3319,0.5515,120413.47,9692.39,3456.03,True,False,False,Review
2025,S2025_G075,2026-03-23,Monday,0,0,0,0,Phoenix Suns,75.51,0.564,0.743,0.692,0.665,0.425,0,Courtside/Premium,180,143,0.7944,0.2069,0.98,711.3,711.71,0.0006,30,30_days_out,21_plus_days,3,playoff_push,117.4,66.32,0.394,81.33,0,0,66.53,1,0.224,0.305,0.872,0.3826,839.95,51.08,0.1802,54.82,0.2811,0.645,0.662,0.535,0.677,0.609,-0.49,0.645,Premium,131.11,134.26,0.804,0.792,102984.96,572.14,0.196,128.24,0.744,0.744,Low,Low,Low,669.76,669.76,0.207,37,0.792,26499.95,Low,0.9874750300817969,0.6965145424265249,Low,0.9630446991507607,960.26,0.3492,0.5273,90519.07,1290.12,2250.89,True,False,False,Review
2025,S2025_G075,2026-03-23,Monday,0,0,0,0,Phoenix Suns,75.51,0.564,0.743,0.692,0.665,0.425,0,Courtside/Premium,180,107,0.5944,0.4044,0.98,711.3,726.49,0.0214,14,14_days_out,8_to_20_days,3,playoff_push,152.09,88.36,0.534,92.71,0,0,66.53,1,0.224,0.305,0.872,0.4778,854.81,17.28,0.1766,67.63,0.3256,0.645,0.662,0.535,0.677,0.609,-0.49,0.645,Premium,132.05,131.27,0.804,0.792,105122.93,584.02,0.196,128.33,0.744,0.744,Medium,Medium,Medium,761.33,761.33,0.404,73,0.792,52879.77,Low,0.9263156117848123,0.7333158317758538,Low,0.8189906724592777,978.04,0.3463,0.5589,97720.26,1825.86,2371.3,True,False,False,Review
2025,S2025_G075,2026-03-23,Monday,0,0,0,0,Phoenix Suns,75.51,0.564,0.743,0.692,0.665,0.425,0,Courtside/Premium,180,98,0.5444,0.4565,0.98,711.3,688.91,-0.0315,7,7_days_out,3_to_7_days,3,playoff_push,172.68,89.57,0.53,105.97,0,0,66.53,1,0.224,0.305,0.872,0.5129,809.47,2.0,0.175,52.73,0.3227,0.645,0.662,0.535,0.677,0.609,-0.49,0.645,Premium,131.96,131.04,0.804,0.792,99685.21,553.81,0.196,120.57,0.744,0.744,Medium,Medium,Medium,761.8,761.8,0.456,82,0.792,56601.49,Low,0.8589094857456567,0.6905366439739373,Low,0.7703098639495288,924.69,0.3423,0.5247,86800.8,1171.63,2097.93,True,False,False,Review
2025,S2025_G075,2026-03-23,Monday,0,0,0,0,Phoenix Suns,75.51,0.564,0.743,0.692,0.665,0.425,0,Courtside/Premium,180,54,0.3,0.7021,0.98,711.3,731.83,0.0289,2,2_days_out,1_to_2_days,3,playoff_push,169.64,90.89,0.497,104.93,0,0,66.53,1,0.224,0.305,0.872,0.522,763.96,21.13,0.0439,35.02,0.1559,0.645,0.662,0.535,0.677,0.609,-0.49,0.645,Premium,125.88,129.32,0.804,0.792,105896.02,588.31,0.196,32.13,0.744,0.744,Medium,Low,Low,749.79,749.79,0.702,126,0.792,92492.06,Medium,0.6546131383023462,0.7607148658877888,Low,0.8687655728206259,978.04,0.3364,0.6203,108531.65,8323.14,615.93,True,False,False,Review
2025,S2025_G075,2026-03-23,Monday,0,0,0,0,Phoenix Suns,75.51,0.564,0.743,0.692,0.665,0.425,0,Courtside/Premium,180,45,0.25,0.7512,0.98,711.3,705.91,-0.0076,0,day_of_game,day_of_game,3,playoff_push,169.89,102.49,0.351,119.17,0,0,66.53,1,0.224,0.305,0.872,0.574,856.96,13.77,0.214,76.85,0.4755,0.645,0.662,0.535,0.677,0.609,-0.49,0.645,Premium,130.54,126.69,0.804,0.792,102145.6,567.48,0.196,151.05,0.744,0.744,Medium,Medium,Medium,765.13,765.13,0.751,135,0.792,95443.98,Medium,0.8052881549522604,0.7755522874422689,Medium,0.8342863186210984,942.47,0.3351,0.6332,106836.84,8292.22,2952.11,True,False,False,Review
2025,S2025_G075,2026-03-23,Monday,0,0,0,0,Phoenix Suns,75.51,0.564,0.743,0.692,0.665,0.425,0,Standing Room,1400,1133,0.8093,0.1906,0.3,42.88,43.73,0.0198,30,30_days_out,21_plus_days,3,playoff_push,139.4,79.45,0.393,82.09,0,0,66.53,1,0.224,0.305,0.872,0.4077,50.77,11.29,0.161,63.76,0.3459,0.847,0.795,0.713,0.696,0.802,-1.547,0.847,Value-sensitive,42.05,39.66,0.847,0.83,51844.79,37.03,0.153,7.04,0.813,0.813,Medium,Low,Low,43.68,43.68,0.191,267,0.83,11669.38,Low,0.9253759213284622,0.7585481028413453,Low,0.8881200760424208,35.38,-0.191,0.9327,46194.45,-245.38,0.0,False,True,False,Discount
2025,S2025_G075,2026-03-23,Monday,0,0,0,0,Phoenix Suns,75.51,0.564,0.743,0.692,0.665,0.425,0,Standing Room,1400,894,0.6386,0.3616,0.3,42.88,43.72,0.0195,14,14_days_out,8_to_20_days,3,playoff_push,155.57,87.32,0.648,90.61,0,0,66.53,1,0.224,0.305,0.872,0.4688,49.35,45.64,0.1288,50.88,0.2301,0.847,0.795,0.713,0.696,0.802,-1.547,0.847,Value-sensitive,35.72,40.61,0.847,0.83,51833.11,37.02,0.153,5.63,0.813,0.813,Medium,Medium,Medium,43.51,43.51,0.362,506,0.83,22135.18,Low,0.8043885502977401,0.7476320713173126,Low,0.8813510434765913,35.38,-0.1909,0.9184,45483.44,-277.62,0.0,False,True,False,Discount
2025,S2025_G075,2026-03-23,Monday,0,0,0,0,Phoenix Suns,75.51,0.564,0.743,0.692,0.665,0.425,0,Standing Room,1400,543,0.3879,0.6121,0.3,42.88,45.02,0.0498,7,7_days_out,3_to_7_days,3,playoff_push,168.44,119.22,0.624,104.91,0,0,66.53,1,0.224,0.305,0.872,0.5939,59.74,91.04,0.327,48.23,0.4921,0.847,0.795,0.713,0.696,0.802,-1.547,0.847,Value-sensitive,34.93,44.01,0.847,0.83,53371.6,38.12,0.153,14.72,0.813,0.813,Medium,Medium,Medium,44.48,44.48,0.612,857,0.83,38577.11,Medium,0.9458779074725632,0.8133277616583255,Medium,0.757673887726836,38.59,-0.1428,0.993,53649.38,2386.95,0.0,False,True,False,Discount
2025,S2025_G075,2026-03-23,Monday,0,0,0,0,Phoenix Suns,75.51,0.564,0.743,0.692,0.665,0.425,0,Standing Room,1400,519,0.3707,0.6291,0.3,42.88,42.11,-0.018,2,2_days_out,1_to_2_days,3,playoff_push,171.92,113.04,0.343,100.43,0,0,66.53,1,0.224,0.305,0.872,0.5339,46.89,51.86,0.1136,58.07,0.2698,0.847,0.795,0.713,0.696,0.802,-1.547,0.847,Value-sensitive,41.19,40.73,0.847,0.83,49923.52,35.66,0.153,4.78,0.813,0.813,Medium,Low,Low,43.47,43.47,0.629,881,0.83,37084.87,Medium,0.8455634517542489,0.7585060077897707,Low,0.6213178674184748,34.3,-0.1854,0.976,46874.08,2157.11,0.0,False,True,False,Discount
2025,S2025_G075,2026-03-23,Monday,0,0,0,0,Phoenix Suns,75.51,0.564,0.743,0.692,0.665,0.425,0,Standing Room,1400,250,0.1786,0.8218,0.3,42.88,43.11,0.0052,0,day_of_game,day_of_game,3,playoff_push,193.23,101.01,0.634,110.63,0,0,66.53,1,0.224,0.305,0.872,0.6342,56.27,90.75,0.3054,63.86,0.4189,0.847,0.795,0.713,0.696,0.802,-1.547,0.847,Value-sensitive,39.64,43.43,0.847,0.83,51104.43,36.5,0.153,13.16,0.813,0.813,Medium,Medium,Medium,44.45,44.45,0.822,1150,0.83,49592.76,Medium,0.930135560392579,0.8534290661942223,Medium,0.842364703401461,38.59,-0.1048,0.9918,53585.44,2077.58,0.0,False,True,False,Discount
2025,S2025_G076,2026-03-26,Thursday,0,0,0,0,Denver Nuggets,98.0,0.607,0.84,0.683,0.822,0.236,1,Upper Baseline,4200,3106,0.7395,0.2606,0.38,59.61,59.38,-0.0039,30,30_days_out,21_plus_days,3,playoff_push,166.82,107.51,0.876,103.16,0,0,87.02,1,0.117,0.407,0.72,0.5784,73.83,277.05,0.2435,91.05,0.5164,0.731,0.676,0.902,0.805,0.799,-1.455,0.731,Value-sensitive,41.63,42.3,0.881,0.827,219637.59,52.29,0.119,14.46,0.842,0.842,Medium,Medium,Medium,61.35,61.35,0.261,1094,0.827,64982.81,Medium,0.9286584276153554,0.829462500618167,Medium,0.6992250834703904,52.16,-0.1216,0.9762,213859.68,6995.05,0.0,True,True,False,Review
2025,S2025_G076,2026-03-26,Thursday,0,0,0,0,Denver Nuggets,98.0,0.607,0.84,0.683,0.822,0.236,1,Upper Baseline,4200,2450,0.5833,0.4166,0.38,59.61,63.28,0.0616,14,14_days_out,8_to_20_days,3,playoff_push,206.27,142.09,0.934,115.94,0,0,87.02,1,0.117,0.407,0.72,0.7109,88.82,546.57,0.4035,81.54,0.8182,0.731,0.676,0.902,0.805,0.799,-1.455,0.731,Value-sensitive,41.12,44.82,0.881,0.827,234081.52,55.73,0.119,25.53,0.842,0.842,High,High,High,66.52,66.52,0.417,1750,0.827,110717.35,Medium,0.8320777529745356,0.8326883355082711,High,0.9459324408486489,55.14,-0.1286,0.9886,228933.55,7624.97,0.0,True,True,False,Review
2025,S2025_G076,2026-03-26,Thursday,0,0,0,0,Denver Nuggets,98.0,0.607,0.84,0.683,0.822,0.236,1,Upper Baseline,4200,1619,0.3855,0.6146,0.38,59.61,61.02,0.0236,7,7_days_out,3_to_7_days,3,playoff_push,238.34,151.25,0.816,135.76,0,0,87.02,1,0.117,0.407,0.72,0.7943,88.7,619.77,0.4536,123.34,1.0,0.731,0.676,0.902,0.805,0.799,-1.455,0.731,Value-sensitive,44.05,43.94,0.881,0.827,225710.41,53.74,0.119,27.68,0.842,0.842,High,High,High,66.97,66.97,0.615,2581,0.827,157504.91,High,0.6433582193307145,0.8478714525541629,High,0.9782790424745293,56.63,-0.072,0.9816,233475.9,16180.02,1899.8,True,True,False,Discount
2025,S2025_G076,2026-03-26,Thursday,0,0,0,0,Denver Nuggets,98.0,0.607,0.84,0.683,0.822,0.236,1,Upper Baseline,4200,1374,0.3271,0.6729,0.38,59.61,60.92,0.0219,2,2_days_out,1_to_2_days,3,playoff_push,260.0,155.71,0.812,144.85,0,0,87.02,1,0.117,0.407,0.72,0.8434,92.01,742.52,0.5104,91.61,1.0,0.731,0.676,0.902,0.805,0.799,-1.455,0.731,Value-sensitive,38.15,40.8,0.881,0.827,225331.39,53.65,0.119,31.09,0.842,0.842,High,High,High,67.38,67.38,0.673,2826,0.827,172148.56,High,0.7831464843607742,0.8335063405626464,High,0.9868603908949106,55.14,-0.0949,0.9936,230099.32,16835.05,1389.52,True,True,False,Review
2025,S2025_G076,2026-03-26,Thursday,0,0,0,0,Denver Nuggets,98.0,0.607,0.84,0.683,0.822,0.236,1,Upper Baseline,4200,752,0.179,0.821,0.38,59.61,63.44,0.0642,0,day_of_game,day_of_game,3,playoff_push,260.0,173.64,0.779,149.37,0,0,87.02,1,0.117,0.407,0.72,0.8607,88.77,729.15,0.3992,111.43,0.9333,0.731,0.676,0.902,0.805,0.799,-1.455,0.731,Value-sensitive,39.24,40.5,0.881,0.827,234667.04,55.87,0.119,25.33,0.842,0.842,High,High,High,66.49,66.49,0.821,3448,0.827,218757.25,High,0.9234994224304522,0.8625510017827427,High,0.9890412001491087,59.61,-0.0604,0.9833,246185.61,16360.62,2008.26,True,True,False,Discount
2025,S2025_G076,2026-03-26,Thursday,0,0,0,0,Denver Nuggets,98.0,0.607,0.84,0.683,0.822,0.236,1,Upper Sideline,3600,3032,0.8422,0.1577,0.46,81.76,88.68,0.0846,30,30_days_out,21_plus_days,3,playoff_push,161.58,103.74,0.64,102.57,0,0,87.02,1,0.117,0.407,0.72,0.5533,115.83,276.15,0.3062,66.42,0.5194,0.886,0.807,0.886,0.753,0.804,-1.11,0.886,Value-sensitive,52.59,48.93,0.699,0.648,223164.37,61.99,0.301,27.16,0.783,0.783,Medium,Medium,Medium,84.49,84.49,0.158,568,0.648,50352.17,Medium,0.8001862030779873,0.7834537346831384,Medium,0.7336020317184409,83.8,-0.055,0.8313,250583.43,467.39,2094.86,True,True,False,Discount
2025,S2025_G076,2026-03-26,Thursday,0,0,0,0,Denver Nuggets,98.0,0.607,0.84,0.683,0.822,0.236,1,Upper Sideline,3600,2684,0.7456,0.2544,0.46,81.76,85.42,0.0448,14,14_days_out,8_to_20_days,3,playoff_push,219.18,147.04,0.628,112.32,0,0,87.02,1,0.117,0.407,0.72,0.6752,117.02,453.63,0.3698,95.87,0.7822,0.886,0.807,0.886,0.753,0.804,-1.11,0.886,Value-sensitive,53.21,48.25,0.699,0.648,214978.21,59.72,0.301,31.59,0.783,0.783,Medium,High,High,85.24,85.24,0.254,916,0.648,78226.33,Medium,0.8851435187462707,0.8034305409652223,High,0.9447969763384443,81.76,-0.0428,0.8416,247725.52,660.99,3180.64,True,True,False,Discount
2025,S2025_G076,2026-03-26,Thursday,0,0,0,0,Denver Nuggets,98.0,0.607,0.84,0.683,0.822,0.236,1,Upper Sideline,3600,2112,0.5867,0.4133,0.46,81.76,82.86,0.0135,7,7_days_out,3_to_7_days,3,playoff_push,239.8,159.59,0.829,137.39,0,0,87.02,1,0.117,0.407,0.72,0.78,123.73,568.04,0.4933,99.43,0.9173,0.886,0.807,0.886,0.753,0.804,-1.11,0.886,Value-sensitive,47.26,46.5,0.699,0.648,208521.02,57.92,0.301,40.88,0.783,0.783,Medium,High,High,86.55,86.55,0.413,1488,0.648,123281.48,High,0.6191095718739699,0.797690314672417,High,0.9663072417644024,81.76,-0.0133,0.8544,251493.88,13546.05,4812.23,True,True,False,Hold
2025,S2025_G076,2026-03-26,Thursday,0,0,0,0,Denver Nuggets,98.0,0.607,0.84,0.683,0.822,0.236,1,Upper Sideline,3600,1484,0.4122,0.5878,0.46,81.76,85.39,0.0444,2,2_days_out,1_to_2_days,3,playoff_push,247.75,158.8,0.619,143.36,0,0,87.02,1,0.117,0.407,0.72,0.7504,103.63,556.24,0.2136,78.1,0.6025,0.886,0.807,0.886,0.753,0.804,-1.11,0.886,Value-sensitive,46.51,47.56,0.699,0.648,214897.32,59.69,0.301,18.24,0.783,0.783,Medium,High,High,83.71,83.71,0.588,2116,0.648,180685.22,Medium,0.5987457102895752,0.7841296779566813,High,0.73729993779173,81.76,-0.0425,0.8211,241688.24,643.64,1390.04,True,True,False,Discount
2025,S2025_G076,2026-03-26,Thursday,0,0,0,0,Denver Nuggets,98.0,0.607,0.84,0.683,0.822,0.236,1,Upper Sideline,3600,1207,0.3353,0.6646,0.46,81.76,85.43,0.0449,0,day_of_game,day_of_game,3,playoff_push,259.78,156.59,0.627,147.89,0,0,87.02,1,0.117,0.407,0.72,0.7939,111.84,586.19,0.3091,90.06,0.725,0.886,0.807,0.886,0.753,0.804,-1.11,0.886,Value-sensitive,45.88,48.12,0.699,0.648,214999.48,59.72,0.301,26.4,0.783,0.783,Medium,High,High,84.64,84.64,0.665,2393,0.648,204399.49,High,0.5998852691747163,0.7330734829226462,High,0.9675830251089079,83.8,-0.019,0.7936,239206.86,13751.58,2549.24,True,True,False,Hold
2025,S2025_G076,2026-03-26,Thursday,0,0,0,0,Denver Nuggets,98.0,0.607,0.84,0.683,0.822,0.236,1,Upper Center,2600,2017,0.7758,0.2242,0.52,98.1,106.89,0.0895,30,30_days_out,21_plus_days,3,playoff_push,165.19,120.23,0.608,77.55,0,0,87.02,1,0.117,0.407,0.72,0.5616,137.82,196.08,0.2894,100.02,0.5848,0.751,0.892,0.99,0.761,0.845,-1.302,0.751,Value-sensitive,54.09,53.83,0.849,0.816,235977.03,90.76,0.151,30.93,0.793,0.793,Medium,Medium,Medium,101.16,101.16,0.224,583,0.816,62296.91,Medium,0.8702984468227289,0.8263891936570126,Medium,0.6952104089992274,95.65,-0.1052,0.9396,233652.23,3987.1,32.03,True,True,False,Review
2025,S2025_G076,2026-03-26,Thursday,0,0,0,0,Denver Nuggets,98.0,0.607,0.84,0.683,0.822,0.236,1,Upper Center,2600,1505,0.5788,0.4213,0.52,98.1,104.27,0.0629,14,14_days_out,8_to_20_days,3,playoff_push,206.89,133.28,0.77,116.92,0,0,87.02,1,0.117,0.407,0.72,0.6773,136.43,290.54,0.3084,105.96,0.6616,0.751,0.892,0.99,0.761,0.845,-1.302,0.751,Value-sensitive,54.25,54.88,0.849,0.816,230203.63,88.54,0.151,32.15,0.793,0.793,Medium,High,High,101.49,101.49,0.421,1095,0.816,114222.01,Medium,0.904337139867963,0.8295427644426431,High,0.856056258665736,93.2,-0.1062,0.9443,228801.16,3910.45,157.74,True,True,False,Review
2025,S2025_G076,2026-03-26,Thursday,0,0,0,0,Denver Nuggets,98.0,0.607,0.84,0.683,0.822,0.236,1,Upper Center,2600,1226,0.4715,0.5286,0.52,98.1,105.12,0.0715,7,7_days_out,3_to_7_days,3,playoff_push,227.43,146.81,0.968,140.49,0,0,87.02,1,0.117,0.407,0.72,0.7606,143.73,396.55,0.3673,97.25,0.7893,0.751,0.892,0.99,0.761,0.845,-1.302,0.751,Value-sensitive,54.35,51.92,0.849,0.816,232078.28,89.26,0.151,38.61,0.793,0.793,Medium,High,High,102.15,102.15,0.529,1374,0.816,144478.1,High,0.6243718812329397,0.8249112627370114,High,0.9804033274494702,95.65,-0.0901,0.9667,240400.82,14942.68,716.77,True,True,False,Review
2025,S2025_G076,2026-03-26,Thursday,0,0,0,0,Denver Nuggets,98.0,0.607,0.84,0.683,0.822,0.236,1,Upper Center,2600,764,0.2938,0.7061,0.52,98.1,106.08,0.0813,2,2_days_out,1_to_2_days,3,playoff_push,260.0,171.42,0.817,135.49,0,0,87.02,1,0.117,0.407,0.72,0.8343,148.27,421.31,0.3977,102.71,0.8107,0.751,0.892,0.99,0.761,0.845,-1.302,0.751,Value-sensitive,52.05,53.71,0.849,0.816,234188.53,90.07,0.151,42.19,0.793,0.793,High,High,High,109.33,109.33,0.706,1836,0.816,194746.79,High,0.7881452380000104,0.8332391291116851,High,0.9878265414438625,98.1,-0.0752,0.9599,244819.44,15005.42,1527.75,True,True,False,Discount
2025,S2025_G076,2026-03-26,Thursday,0,0,0,0,Denver Nuggets,98.0,0.607,0.84,0.683,0.822,0.236,1,Upper Center,2600,554,0.2131,0.7868,0.52,98.1,103.12,0.0512,0,day_of_game,day_of_game,3,playoff_push,260.0,179.13,0.504,142.41,0,0,87.02,1,0.117,0.407,0.72,0.8332,140.39,437.59,0.3614,90.1,0.7374,0.751,0.892,0.99,0.761,0.845,-1.302,0.751,Value-sensitive,49.11,53.45,0.849,0.816,227665.37,87.56,0.151,37.27,0.793,0.793,High,High,High,109.02,109.02,0.787,2046,0.816,210966.7,High,0.8566256793022129,0.8483073007854652,High,0.9828182124528154,95.65,-0.0725,0.9733,242054.5,14613.14,1317.71,True,True,False,Discount
